IOC_type,Value,Source_feed,Confidence_Additional_info,Last_modified_date
url,hxxps://img1.wsimg[.]com/blobby/go/f36019eb-f077-446f-b5b6-39b8eacedf97/downloads/23513409250.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/98e3e4d1-65d1-414f-a2f4-24701527da4a/downloads/danokubiwen.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7153ec40-cd7f-411a-a08b-66d173a33455/downloads/standards_australia_handbook_197.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7ebcf742-ccb2-4edb-bbc1-6f67ead5b604/downloads/sample_letter_to_be_excused_from_jury_service.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/82f97436-460c-45aa-bd9b-74a87c48e9b0/downloads/lowasa.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/445dfc81-a427-4468-a541-314294ee0cbb/downloads/43947647531.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/4c633c3b-7c73-43a9-a161-0e7459f617b4/downloads/popajuzokovuluboz.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/e060217f-3d1d-4ed1-921e-8372b49c873f/downloads/oxford_dictionary_of_idioms.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/39834772333.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7ebcf742-ccb2-4edb-bbc1-6f67ead5b604/downloads/kawopixar.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/647bfca3-c5f6-48a0-9ec3-35afde17c6e3/downloads/gamokul.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a1b48068-f219-4487-b633-0ea4f25dfa5f/downloads/57025089155.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5102464b-373a-4f87-829a-69343208c6ac/downloads/36758652154.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/ed3e7e73-6deb-4ec1-95e4-868a6659fe93/downloads/manning_guide_hotel_sample.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d07e2353-3643-42fe-ba11-ffa772b1a28d/downloads/61695596025.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7a3b63b5-3e6a-48ac-8e49-14ed0037cbc4/downloads/hitachi_cd_sem_operation_manual.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/800cff82-04ba-4c47-9f8b-d21367acb04d/downloads/84098559127.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d102a54e-7197-4308-a937-d70c58240642/downloads/26442784020.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/541a1d8b-7a21-4c1f-8013-03406bd1a8ad/downloads/mevuxurike.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/552d21dd-b338-4bf6-8541-a1e81cff5ed8/downloads/bosokoxa.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/356923eb-d23c-4b0c-808e-e9b58fb291da/downloads/lobola_letter_example.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/abfe7a1b-25f4-4ff2-8fb5-155a264c8ce4/downloads/fosodevo.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/f4482b02-adbc-4511-a01d-8f5a32444a75/downloads/31982364803.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/1663535d-289f-4a17-902d-0bb53881ce69/downloads/kurupojofuxerixutalo.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/c0325f5e-ab4f-48af-8631-8757a310624e/downloads/87631223928.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/98fd26ea-5c50-4ebf-945e-7ed158ebe1b6/downloads/75925905792.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/42d6a3b4-bbc0-47ab-bf86-c3ddb806b2ed/downloads/rafadaduveputev.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/34a417cb-7930-4ae3-8428-8420716ba08a/downloads/94224235634.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/0684881f-11f6-455b-9188-fb070acdb368/downloads/you_too_can_be_prosperous.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/db112521-e536-400b-b453-631e78951ba0/downloads/40119004199.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/52e9408f-c536-4a35-bd81-6078a5dce549/downloads/98085965001.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3d0a6e54-c95b-4e67-871e-882f39f9c203/downloads/77235011630.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/6e0acf5f-e652-447e-8a3a-90dcb81c48ee/downloads/loan_cancellation_letter.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a618ca0f-2608-47c2-ab22-bbc2ca127bb7/downloads/saziva.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3131d044-1bdb-4fdc-8ed0-764e724b86a8/downloads/jorejujavupu.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/82f97436-460c-45aa-bd9b-74a87c48e9b0/downloads/vmware_horizon_not_loading.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d89879dd-a0f6-4cd8-8b66-99c2d6e48b2c/downloads/rotem_sigma_user_manual.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/b6f72d87-e560-495a-a5bd-684e976b53e4/downloads/nagano_keiki_km10.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d258c0c8-b9d9-4d64-b965-01378617d9c6/downloads/voter_list_delhi_2018.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d37a9b24-bc42-4cb1-ab3b-3d1b21b01aec/downloads/siwetofulugo.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/dd3b43cd-389e-413e-87b9-e21f40c2630d/downloads/guledazawabumoda.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3425f1f9-2741-4cdd-9a85-f51cd8a77838/downloads/pyidaungsu_font_keyboard_layout.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/98e3e4d1-65d1-414f-a2f4-24701527da4a/downloads/evaluation_geographie_6eme_habiter_une_metropole.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5a9e93e0-0f17-4e5e-a00c-88e3958ec770/downloads/najovozulubameto.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/606585da-2917-4da6-a9df-810ae6e7fbc1/downloads/asme_sec_8_div_1_appendix_8.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/e0c7674b-f7b5-484b-aa64-84014ad9ac8c/downloads/13792310994.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3209f3eb-a43c-41d3-a7ba-73b4af438585/downloads/69034861186.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/445dfc81-a427-4468-a541-314294ee0cbb/downloads/forest_fire_causes_and_effects.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/671d8571-de15-47bb-8cd8-b624751dbe0e/downloads/15715958975.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/53202951-38c7-4c35-8280-6cefaf47915f/downloads/statsafe_3000_msds.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7c4463e3-109c-48af-b9be-98e22cdf2116/downloads/sanugesijeviwo.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d258c0c8-b9d9-4d64-b965-01378617d9c6/downloads/72993487295.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/49bbfdeb-576f-4f20-b756-96ff9c705013/downloads/96422280236.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/88933df5-ca10-43b5-b140-6aa02868b89c/downloads/woleb.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a37fc73a-27ae-4e8d-87b6-7c807b298be6/downloads/86119351354.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/671d8571-de15-47bb-8cd8-b624751dbe0e/downloads/passaic_county_technical_institute_salary_guide.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/9c8a6489-894f-4446-8722-19ef31b6a173/downloads/26803015720.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/de9d9f96-a289-4877-85d4-e6d2d4cc419c/downloads/minerva_t2000_manual.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/e0c7674b-f7b5-484b-aa64-84014ad9ac8c/downloads/55534301355.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/8e46fb0c-8d21-4b8c-82fc-88315c96ddde/downloads/bevurusip.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/ce6ffbd8-735a-4087-afcd-48ff437b91ba/downloads/zakojamoderuvovu.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/182ae1b8-0b64-4790-be7b-698d5e8b3d57/downloads/gidatigexapufalumiwolagad.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a5d43283-67be-4a3b-9041-1427b691166f/downloads/dotadaxokokimidupoz.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/800bda9c-ed1b-45a1-a7d5-702e4e14f980/downloads/pmp_42_processes_chart.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/c718f9e1-28ba-4c02-b434-4456f7af09a8/downloads/masizaz.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/b298ce5b-3c11-48f0-9704-0e059e7cfa1a/downloads/90645579432.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d37a9b24-bc42-4cb1-ab3b-3d1b21b01aec/downloads/myer_victor_sewing_machine_manual.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5a9e93e0-0f17-4e5e-a00c-88e3958ec770/downloads/waste_management_in_dubai.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/64114a94-94a3-4f5d-866a-beee254b955f/downloads/xipefodefanotare.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a0b0ee5f-47ab-407d-8f2e-b86a71eb1b80/downloads/luxodebapiruwuneragomugef.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a0620227-6f33-427f-8ac7-1fb80d24bd78/downloads/loxabafefomukewizirefa.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d89879dd-a0f6-4cd8-8b66-99c2d6e48b2c/downloads/livro_pesquisa_bibliografica.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/e0c7674b-f7b5-484b-aa64-84014ad9ac8c/downloads/58311665155.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/671d8571-de15-47bb-8cd8-b624751dbe0e/downloads/metric_bolt_specification_chart.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/88933df5-ca10-43b5-b140-6aa02868b89c/downloads/87218120165.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/0a0c7596-8583-4967-abed-67d8d1ffd610/downloads/boilermaker_drawings_and_developments.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/aabc5eee-c1de-4817-92b9-f9e17352a5c7/downloads/gikuxuze.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a7c970be-6487-407b-ae67-0318aa6bed96/downloads/19932307165.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3f5ecf8d-ba74-430f-ac11-9eb6ace92d02/downloads/73100246338.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/aa25c895-a966-4265-aeb1-bc094284554e/downloads/jifig.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3131d044-1bdb-4fdc-8ed0-764e724b86a8/downloads/57373027197.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/e060217f-3d1d-4ed1-921e-8372b49c873f/downloads/71642361311.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5a9e93e0-0f17-4e5e-a00c-88e3958ec770/downloads/vuguvukopipokimukunoju.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/800cff82-04ba-4c47-9f8b-d21367acb04d/downloads/all_gujarati_magazine.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/34a417cb-7930-4ae3-8428-8420716ba08a/downloads/30229793875.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/4490da21-0774-43c2-8f10-26fe1384ffab/downloads/convention_collective_ucanss_mutatio.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5102464b-373a-4f87-829a-69343208c6ac/downloads/84675915071.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3e09336e-0817-489c-96db-d43d5fd51fc4/downloads/i9_birth_certificate_example.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/8014aeaa-17b8-4bcd-a9d7-094ad1ff7644/downloads/fusoze.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5102464b-373a-4f87-829a-69343208c6ac/downloads/62049175170.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/06792788-ebeb-4570-893a-70dafae2a105/downloads/gartner_magic_quadrant_ips.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/445dfc81-a427-4468-a541-314294ee0cbb/downloads/manual_de_uso_cummins_insite.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/1d231bc1-15b8-4d3d-b451-c05909392126/downloads/71014366481.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/52e9408f-c536-4a35-bd81-6078a5dce549/downloads/5252998215.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/b566d4a5-149a-4042-a2b5-fa837a998781/downloads/62246613540.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/8fc62093-f93e-447d-8e21-b1e235f4d9cc/downloads/cibse_psychrometric_chart.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/1feaf4a2-3a85-48bd-b975-ab8d5bcee640/downloads/30816276176.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/bb45e14d-29c5-4287-b67f-843105f3b091/downloads/69904656893.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/f778edfd-e481-47d7-9553-9364d433dcaf/downloads/morningstar_andex_chart_2022.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/5778216d-14df-4dd7-ac4c-aefbb7c07c24/downloads/kugaduvekujewotaz.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/72fc6eb8-20de-4439-bced-6bfc7eecaa8e/downloads/bogev.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/aabc5eee-c1de-4817-92b9-f9e17352a5c7/downloads/fajupip.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/aabc5eee-c1de-4817-92b9-f9e17352a5c7/downloads/jaziz.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/f2d42ffe-779b-4107-ac42-7f36375aab37/downloads/fojik.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/299c0676-bac5-4db6-8fea-3075091e1687/downloads/61526216713.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/552d21dd-b338-4bf6-8541-a1e81cff5ed8/downloads/17714436684.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/356923eb-d23c-4b0c-808e-e9b58fb291da/downloads/exsilentia_4._0_user_guide.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/f7748e26-2d27-4aa6-89fb-b263de90f421/downloads/50228966329.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/6abf7f7e-d12c-48f3-aa9a-703f4ccff8d7/downloads/81403469667.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7ebcf742-ccb2-4edb-bbc1-6f67ead5b604/downloads/57326063662.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d37a9b24-bc42-4cb1-ab3b-3d1b21b01aec/downloads/tovidesukowoxam.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/88933df5-ca10-43b5-b140-6aa02868b89c/downloads/80200009732.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/41780010-2245-4f59-96ea-abe2bb04704f/downloads/hypothecation_cancellation_request_letter_format.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d1335ae9-6401-4997-a89d-ffce5d766eb7/downloads/44332900662.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/e060217f-3d1d-4ed1-921e-8372b49c873f/downloads/chevening_scholarship_reference_letter_sample.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/7c4463e3-109c-48af-b9be-98e22cdf2116/downloads/harry_potter_ea_camara_secreta_ilustrado.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/3209f3eb-a43c-41d3-a7ba-73b4af438585/downloads/lista_de_verbos_em_italiano.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/f4482b02-adbc-4511-a01d-8f5a32444a75/downloads/zudelejanegine.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/671d8571-de15-47bb-8cd8-b624751dbe0e/downloads/risukepidupapa.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/229e00b6-6232-4273-bd27-55f919ca28b8/downloads/financas_corporativas_teoria_e_pratica.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/f7748e26-2d27-4aa6-89fb-b263de90f421/downloads/dollar_general_cbl_answers_robbery_prevention.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d37a9b24-bc42-4cb1-ab3b-3d1b21b01aec/downloads/malaysia_company_employee_handbook.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/047c717c-7bd8-4cec-b09f-8a9648ff740c/downloads/hsbc_bank_statement.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/697088a1-6c9a-496e-9a4d-922308cd97be/downloads/98558988287.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/xinunivigaxelifujukedo.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/fae029f6-27b1-4578-94bc-ae0bbaeebde4/downloads/53744052149.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/a19a3dcf-f832-45fe-91ff-ed566d492286/downloads/31803450103.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/671d8571-de15-47bb-8cd8-b624751dbe0e/downloads/46578941429.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/d9951c46-77aa-4ac5-b843-be02d4be2067/downloads/50826134191.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/98e3e4d1-65d1-414f-a2f4-24701527da4a/downloads/1567746722.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
url,hxxps://img1.wsimg[.]com/blobby/go/6cdacb6d-7fbf-4d09-a986-56cdfa4edeb2/downloads/5985868832.pdf,Netskope Threat Labs,Phishing | SEOPoisoning,2026-08-05
